   2.5000000e+01   1.5460000e+00   4.9880000e-01
   2.6000000e+01   1.5390000e+00   5.3870000e-01
   2.8000000e+01   1.5270000e+00   6.1870000e-01
   3.0000000e+01   1.5220000e+00   6.9780000e-01
   3.2000000e+01   1.5290000e+00   7.7470000e-01
   3.5000000e+01   1.5440000e+00   8.8690000e-01
   4.0000000e+01   1.5290000e+00   1.0671000e+00
   4.5000000e+01   1.4710000e+00   1.2319000e+00
   5.0000000e+01   1.3760000e+00   1.3747000e+00
   5.5000000e+01   1.2490000e+00   1.4899000e+00
   6.0000000e+01   1.0970000e+00   1.5728000e+00
   6.5000000e+01   9.2800000e-01   1.6202000e+00
   7.0000000e+01   7.5000000e-01   1.6302000e+00
   7.5000000e+01   5.7000000e-01   1.6031000e+00
   8.0000000e+01   3.9600000e-01   1.5423000e+00
   8.5000000e+01   2.3700000e-01   1.4598000e+00
   9.0000000e+01   1.0100000e-01   1.4041000e+00
   9.5000000e+01  -2.2000000e-02   1.4053000e+00
   1.0000000e+02  -1.4300000e-01   1.3914000e+00
   1.0500000e+02  -2.6100000e-01   1.3625000e+00
   1.1000000e+02  -3.7400000e-01   1.3188000e+00
   1.1500000e+02  -4.8000000e-01   1.2608000e+00
   1.2000000e+02  -5.7500000e-01   1.1891000e+00
   1.2500000e+02  -6.5900000e-01   1.1046000e+00
   1.3000000e+02  -7.2700000e-01   1.0086000e+00
   1.3500000e+02  -7.7800000e-01   9.0250000e-01
   1.4000000e+02  -8.0900000e-01   7.8830000e-01
   1.4500000e+02  -8.1800000e-01   6.6840000e-01
   1.5000000e+02  -8.0000000e-01   5.4570000e-01
   1.5500000e+02  -7.5400000e-01   4.2360000e-01
   1.6000000e+02  -6.7700000e-01   3.0660000e-01
   1.7000000e+02  -4.1700000e-01   1.0850000e-01
   1.7500000e+02  -2.2900000e-01   5.1000000e-02
   1.8000000e+02   0.0000000e+00   4.0700000e-02
